country1,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French South Antarctic Territory,Gabon,Gambia,Gaza Strip,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,South Korea,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis and Futuna,Western Sahara,Yemen,Zambia,Zimbabwe
Russia,4060.5,5853.2,7989.7,11102.4,6608.8,10957.2,11104.6,16871.6,11218.4,17323.7,4647.1,11784.9,9954.6,5567.6,4505.8,10407.1,5652.1,4355.8,11614.6,4421.2,5755.9,11193.1,9782.4,9564.0,3938.9,14905.6,5732.4,11680.9,15608.1,14449.1,8059.8,11097.6,6371.2,5444.6,9690.8,4458.5,9565.4,5434.3,9447.6,6667.9,10327.8,11006.2,9065.0,8328.1,17121.1,2854.8,7979.3,8202.9,12674.5,9723.6,12316.1,12062.4,10351.8,5748.3,10795.0,11813.1,5702.1,5326.6,10056.5,5048.1,7427.4,11394.4,11098.5,13376.0,6606.2,11561.1,10113.8,7243.3,4198.2,11754.8,7796.5,18587.7,5172.0,10794.5,3939.1,6240.3,12513.7,12527.5,12696.8,10281.2,10221.8,5998.9,4543.7,5438.7,10085.8,7525.8,5954.7,5017.0,11743.7,11228.6,6198.5,11324.7,6141.7,10314.0,10381.3,12518.9,11079.0,13014.6,11437.8,4398.5,5361.7,5240.7,4982.7,6949.9,4883.0,5330.2,5990.2,5778.6,5998.4,6163.2,11173.9,3633.4,6146.6,5967.1,2831.2,8830.0,10117.8,5688.1,5493.1,3049.8,4632.7,4341.1,5687.8,12208.3,10651.6,7368.8,5829.4,4502.6,5746.1,4413.8,10284.4,10315.9,6364.5,7004.7,9284.8,6617.1,8046.8,11475.1,9267.0,10017.4,9760.5,10241.1,7051.5,4901.3,6235.3,1634.6,5755.1,11257.8,8026.8,10790.4,12057.6,8595.0,4002.2,5577.0,10579.9,12953.3,11705.5,8678.2,9474.9,11578.5,11495.6,2795.3,5733.3,5824.4,4747.5,5821.6,4337.4,6458.9,5894.9,12217.8,8225.8,15596.7,14196.2,5560.3,14336.7,4980.4,7330.6,11135.4,5679.8,10000.9,5195.6,0.0,9427.4,10172.2,13675.5,11196.6,11555.0,7866.7,11660.5,10950.2,5982.1,10449.5,6131.1,10077.3,5559.3,8483.8,10560.7,6675.6,5224.3,5665.7,9203.7,7909.3,12557.3,17663.2,3255.5,7039.4,6286.8,7967.6,12572.5,3254.4,4364.1,5920.7,5435.3,4368.3,3427.7,9607.4,5080.3,8005.4,9925.9,10497.5,11511.8,11911.6,7048.2,5264.2,3984.6,10776.5,9775.8,11109.2,8978.1,4680.5,5734.6,5633.6,8909.5,16505.7,3515.9,10083.9,6165.9,12437.3,5274.4,10691.7,9031.8,6766.2,10626.9,11135.5
Rwanda,5607.7,4872.5,4484.0,17180.5,5686.6,1675.2,10395.1,8366.4,10257.8,10183.7,4901.7,11133.9,11318.9,5679.1,4996.6,11846.9,3808.6,7125.8,10003.5,6170.7,6295.1,13092.7,3299.8,10564.4,7246.3,10327.2,5222.7,2324.4,6297.6,9080.3,4687.2,10561.5,9464.8,4967.3,3813.2,7642.7,158.5,8450.3,2201.4,12846.6,6248.0,12231.6,1371.1,2281.7,10917.2,8731.8,8426.8,7470.2,11607.8,1895.8,17237.4,12646.4,4071.0,5409.5,11922.4,11035.2,4119.9,5898.9,931.5,6711.3,2072.8,10208.0,11144.0,12019.4,3183.9,13176.3,2218.0,2185.4,6725.9,2725.5,1699.8,9798.5,7733.8,16103.5,7091.7,5987.5,9256.4,17832.5,6446.2,2036.5,5269.9,3714.6,5085.8,6166.5,3600.4,5577.0,4615.5,9602.6,10224.1,10286.5,12764.4,13295.4,6491.1,4578.5,5210.3,9904.2,11366.7,6940.8,12876.8,9505.0,5533.5,8402.9,5902.1,9353.6,4556.9,4153.6,7080.3,6987.6,3688.5,5156.7,11900.1,11785.5,6448.6,3662.3,6596.4,918.8,17882.7,5014.9,3934.5,6585.6,8276.3,6538.4,4011.5,3067.3,4464.8,3411.3,5790.9,6354.4,6169.3,9445.3,2626.9,1343.0,8049.4,4856.8,4296.6,4491.8,15707.0,10168.4,5119.2,3632.2,2071.5,14373.6,13431.9,5469.5,5534.8,8955.4,5056.2,10298.7,5399.5,1950.3,2630.4,15250.1,6688.1,6422.9,14586.0,14092.3,12786.3,3223.5,2648.7,16847.3,14393.7,10798.8,4892.2,12788.7,7164.6,3843.1,5505.6,11669.5,3793.6,12323.9,12654.7,9759.2,11617.8,10271.7,16183.5,6054.1,6005.6,10767.6,3794.6,1574.7,5326.3,9427.4,0.0,3499.9,4945.1,10363.3,10161.3,9873.1,10191.9,17042.5,5370.6,2599.6,3297.4,5213.1,5166.5,2862.8,4763.6,8238.4,5693.1,5524.8,14376.9,1977.7,3251.0,8329.4,10850.7,5805.5,5754.1,1637.5,9578.4,8834.8,6951.9,5802.3,4177.3,10212.8,6191.9,741.4,8060.5,10628.7,3428.5,17334.8,16279.4,10177.7,4501.9,4562.3,5454.3,11303.0,16317.9,10588.5,454.5,5576.6,3823.9,7042.1,13238.7,9489.2,5942.1,14934.5,5163.8,10757.2,8819.3,16576.4,5451.9,2820.4,1257.9,1890.5
Réunion,6228.0,7802.0,7945.5,13681.0,8958.2,4162.9,13626.1,6803.0,13463.6,10870.6,6860.2,14174.0,7906.3,8635.8,6831.4,15212.5,5231.8,6229.5,13113.5,8703.2,9380.3,16232.7,6720.9,14033.5,6562.7,12198.8,8170.4,3189.3,5699.8,11193.5,2402.7,13792.7,7050.7,7712.4,7250.8,6476.1,3397.8,6566.2,5674.1,15839.7,9604.2,15459.4,4867.8,5703.4,11615.2,8125.7,5479.2,4506.1,14316.8,1609.9,13959.2,15500.5,7386.7,8395.1,15207.8,14070.0,6648.3,8794.4,4111.9,9600.6,3909.1,13372.0,14368.8,14388.1,5936.4,16177.6,5533.5,4368.2,9270.1,2520.4,3729.8,9777.1,10718.1,12615.6,9577.9,9186.5,12110.4,14931.5,3356.3,5271.3,8633.5,6232.9,7133.4,9137.8,6965.9,9007.0,7531.8,12500.2,13296.8,13489.8,10470.4,16376.3,9692.2,7914.1,8543.4,12748.6,14593.0,3866.2,15946.0,7974.5,8380.3,11411.0,5271.3,6719.9,5928.4,6143.9,10266.5,10117.5,6180.7,8257.7,15091.5,10749.3,9649.0,6081.9,7740.6,3019.8,14494.0,7899.7,5646.2,7179.7,6832.6,9114.4,6431.3,2896.1,7718.0,6682.0,8854.1,8970.7,9241.6,7913.7,943.7,2417.5,5788.5,3310.0,7776.9,7659.5,12959.2,13312.7,8599.2,226.5,1434.6,17760.6,10828.7,8062.5,8698.8,8953.0,7981.0,13495.0,8876.5,2111.1,3820.0,12209.8,6281.1,9463.3,11116.8,10726.1,15765.5,6719.2,6115.8,13371.7,10895.1,10078.8,7769.2,10679.7,9985.7,4715.8,5886.2,9190.0,6258.7,15147.6,9602.6,11336.9,13666.4,8157.5,14924.8,8831.1,9418.3,13988.3,5162.7,4894.1,8042.0,10172.2,3499.9,0.0,6686.4,13573.5,13285.2,13337.9,13287.5,13544.2,8436.4,5814.7,5105.8,8600.5,8025.3,1818.4,8048.6,5811.3,8510.2,8496.3,11121.2,3079.3,3417.4,8258.6,9873.8,9168.6,4230.1,4668.1,12410.6,11144.7,9604.3,8895.9,6431.0,8649.4,6839.0,2759.2,6432.9,7615.9,6824.4,13869.2,12789.5,13203.9,7798.5,6978.9,6664.2,14598.6,12978.5,13816.9,3549.0,8070.7,4930.7,10135.2,16730.7,10612.4,6981.2,11521.5,8266.6,13602.9,6954.1,13093.9,8944.2,4127.9,3070.5,2766.3
Saint Helena,10428.8,7873.4,5908.1,15241.7,7479.7,3279.0,7422.8,5712.5,7237.6,5264.2,9115.2,7673.7,13298.3,8309.9,9286.6,9071.0,8562.4,12049.9,6784.8,9367.7,8390.8,9665.4,3936.4,8534.6,12189.7,5631.8,8049.3,3549.6,3542.5,4522.5,8910.0,7568.9,13737.1,8252.6,4128.7,12534.0,4864.1,13102.0,4250.4,12586.0,4693.9,9043.5,4783.2,5381.9,5980.7,13664.6,12066.2,11130.9,7646.5,5832.0,14018.3,8837.1,3538.7,8084.0,8903.4,7572.7,8002.2,8571.7,4070.8,9098.4,6967.8,7090.7,8065.5,7717.8,7145.8,9538.3,3600.2,6944.9,9723.7,4168.1,6609.2,5178.4,9540.2,15385.2,10059.7,7890.1,5606.2,13626.5,7260.0,3480.1,4197.4,7747.2,9174.9,8580.5,3682.4,6690.2,7744.4,10921.7,6903.1,7256.1,17129.2,9763.5,8186.0,3771.2,4015.8,6194.3,8266.7,7476.0,9351.2,14351.0,8435.4,9908.8,10830.2,13385.9,9216.7,8526.7,8593.5,8699.4,7757.7,7670.6,8667.3,16709.5,8162.5,7813.1,11056.6,5815.4,16196.2,8043.6,8533.6,11326.6,13113.6,9548.1,8049.0,3832.7,3382.6,6308.4,8138.5,9361.8,8346.3,14289.2,5889.3,4807.5,12439.8,9476.3,4661.0,7128.7,18117.0,7009.2,4996.1,6911.9,5925.7,11294.3,17244.1,8809.7,7725.9,13720.7,7993.4,7249.2,6197.8,4742.8,2910.0,17255.7,11632.3,8580.4,14998.3,12785.4,9134.6,5020.3,4200.6,14753.5,14115.0,15688.5,7982.9,17365.9,9527.4,8743.7,10393.1,15833.9,7855.5,8485.4,15620.6,4909.2,7068.1,14818.5,11378.0,8893.6,7036.6,7722.6,8570.9,3844.8,8528.9,13675.5,4945.1,6686.4,0.0,7340.9,6956.5,9139.6,6922.3,15385.6,7880.6,3236.4,7976.3,4301.5,8184.4,7320.6,3611.8,12492.4,8590.5,8184.3,16119.1,6900.4,3326.0,4017.9,15787.8,7181.8,10450.9,5992.7,5869.0,11500.2,9697.9,8070.4,8326.4,15067.7,10951.2,5180.1,12822.7,13987.1,3811.6,15849.3,14741.7,6768.0,6748.2,8427.3,10055.5,8389.6,16449.1,7585.1,5372.7,9020.5,8676.3,8832.9,11228.9,4544.8,10559.8,15620.0,7670.2,7003.9,13493.3,15585.6,5359.2,7729.6,4163.3,4084.7
Saint Kitts and Nevis,12287.3,8180.7,6654.2,12289.6,6636.5,9411.8,100.2,11123.7,110.0,6174.2,10223.7,939.9,18100.7,7660.8,10415.4,1737.3,11376.8,14615.0,577.3,8518.2,6932.6,2732.2,7079.0,1669.4,14267.3,3722.7,7936.8,10482.8,10109.2,3692.2,14959.5,229.3,17567.5,8582.6,6589.3,15087.2,10414.9,16436.4,8201.9,5638.6,4131.2,1892.9,9136.0,8637.3,5941.8,13957.4,18565.8,17770.0,1891.3,12152.9,11401.0,2418.4,6294.9,7728.1,1640.1,882.4,9465.7,7715.7,9571.7,7326.2,11217.2,262.6,796.0,2713.2,9502.9,2826.2,8162.4,10803.1,8249.5,11268.8,11102.6,7667.1,6558.9,13440.0,8242.4,6718.3,1820.9,10246.6,14463.6,8387.7,5102.3,9674.1,9992.8,7357.9,6763.4,5987.6,8358.9,6183.4,577.8,86.0,15458.6,2932.1,6415.2,5784.8,5153.8,1444.8,1021.0,14538.6,2517.2,15593.5,8037.0,6203.9,14097.7,18137.3,11301.6,10423.7,6148.9,6408.5,9734.0,7541.4,1541.3,13679.0,6442.3,9876.1,11216.8,11153.5,11822.7,8215.8,10932.9,12190.5,15588.4,8250.5,9722.3,11044.2,5917.6,8206.9,7284.4,8231.1,7043.8,15610.2,12635.9,11186.6,17099.7,14691.0,6217.1,7761.8,13507.6,354.7,5444.7,13770.3,12315.1,4192.9,15446.8,8693.0,7113.7,12767.5,8090.1,93.0,5799.3,11466.3,9898.9,14281.5,13823.6,7008.9,14944.2,13960.4,2459.4,7476.3,7760.6,12377.0,14717.9,13529.0,8302.6,15092.0,7315.5,12080.0,12657.5,16665.2,9735.8,2180.9,16877.4,4538.1,3229.9,16623.0,8415.1,7958.0,5776.4,414.8,11454.3,8815.1,8471.7,11196.6,10363.3,13573.5,7340.9,0.0,427.8,3335.1,509.9,12483.8,7518.8,7825.2,10962.6,5171.6,8200.0,13173.3,5605.8,17476.3,8032.6,7703.8,15318.2,11845.2,10581.4,8335.2,14005.7,6171.1,15141.2,9907.7,1659.3,8044.3,7874.9,7182.8,9957.1,15444.3,12165.6,11038.6,15926.3,18703.6,6940.2,12326.9,12968.0,756.5,7347.6,9486.0,11368.3,1060.6,13387.1,248.8,10510.9,8870.5,11792.3,6511.8,3894.6,5570.2,11552.5,14730.0,7531.8,1278.5,16395.5,13016.4,5224.0,11659.3,10510.8,10827.0
Saint Lucia,12433.1,8270.6,6630.0,12417.4,6736.3,9134.6,526.8,10708.1,359.6,5798.5,10341.5,986.3,18029.9,7796.6,10539.3,2114.9,11413.2,14816.4,174.4,8703.8,7094.2,2971.6,6903.3,2075.1,14488.4,3352.4,8046.2,10159.2,9683.2,3268.7,14810.0,634.4,17911.3,8688.6,6429.9,15318.0,10204.0,16699.1,8029.5,6065.9,3978.2,2177.3,8973.4,8532.7,5599.7,14280.6,18533.7,17626.1,1789.8,11911.1,11462.0,2522.8,6091.9,7845.6,1969.3,895.9,9527.4,7868.8,9342.4,7527.6,11133.4,171.9,1116.9,2575.7,9500.5,3016.3,7947.9,10736.4,8466.4,10933.0,10995.3,7280.4,6814.0,13563.6,8481.2,6847.9,1400.5,10315.8,14044.8,8160.1,4933.1,9710.4,10122.0,7521.6,6571.8,6037.1,8434.5,6538.1,194.4,361.0,15868.8,3152.6,6575.4,5593.6,4969.4,1025.8,1330.5,14113.1,2724.8,15952.9,8171.5,6495.6,14211.1,18452.1,11390.9,10492.4,6347.8,6607.8,9769.2,7633.5,1806.4,14103.4,6600.0,9910.7,11436.8,10978.4,12025.1,8317.1,10984.1,12402.4,15859.7,8455.8,9779.3,10692.1,5698.4,8181.0,7417.8,8424.5,7199.0,15966.0,12355.1,10923.1,17269.7,14634.6,6098.7,7807.9,13817.6,81.1,5352.4,13488.2,12069.0,4496.5,15819.0,8835.3,7220.8,13106.0,8191.3,339.3,5809.9,11174.1,9564.5,14554.5,14013.1,7182.3,15038.8,13868.1,2625.7,7372.2,7593.9,12468.1,14730.1,13935.1,8397.1,15508.5,7546.6,12101.8,12788.2,17087.7,9778.1,2241.5,17177.2,4141.1,2988.3,17026.0,8382.9,8127.1,5858.8,766.7,11488.4,8598.8,8600.5,11555.0,10161.3,13285.2,6956.5,427.8,0.0,3688.7,107.7,12618.4,7627.0,7594.4,10969.9,5013.5,8311.9,13000.2,5398.2,17640.8,8178.2,7829.3,15532.8,11722.8,10220.6,7916.3,14414.7,6257.6,15164.6,9805.0,1231.5,8372.8,8100.9,7313.9,10026.7,15838.5,12352.6,10817.4,16167.6,19104.3,6756.9,12496.3,13048.1,356.9,7374.9,9577.8,11516.5,1433.6,13588.5,644.5,10334.5,9022.3,11820.9,6718.0,4293.6,5168.1,11730.3,14878.7,7624.0,1031.0,16696.0,13158.2,5163.2,11616.7,10238.7,10525.3
Saint Pierre and Miquelon,9446.8,5912.8,5395.7,12964.8,4504.4,9737.7,3245.7,14158.4,3352.6,9482.7,7627.5,4026.1,17442.7,5168.3,7776.1,3067.4,9124.4,11497.7,3754.1,5685.9,4360.5,4428.8,6895.2,1776.7,11108.7,7040.8,5575.5,11136.9,12557.0,6789.1,13347.6,3254.7,14233.8,6178.1,6371.4,11887.1,9992.3,13155.5,7795.5,3534.6,4539.2,3759.4,8504.3,7634.8,9276.9,10628.5,15618.5,15407.4,5005.2,11734.0,12715.9,4872.0,6487.9,5339.0,3421.8,4031.4,7240.1,5116.3,9431.7,4489.3,9719.8,3527.7,3376.1,5812.5,7670.7,4764.9,8112.2,9241.0,5281.1,11950.3,9781.9,10945.9,3495.9,13928.9,5178.1,4375.9,4775.4,11659.7,16047.5,8415.0,5316.4,7580.1,7353.9,4729.8,6769.3,4333.4,6160.3,2850.0,3877.1,3363.6,12995.7,4662.3,3915.2,5996.4,5469.9,4670.3,3429.3,16428.7,4480.2,12265.1,5516.7,2995.6,11288.1,14803.1,8776.5,8074.1,3436.5,3664.0,7641.4,5333.8,3732.2,10681.9,3955.0,7773.2,8135.6,10329.6,11976.0,5874.8,8637.6,9110.4,12307.4,5336.7,7500.7,11961.4,6323.8,6698.9,4846.2,5376.7,4498.2,12279.5,12499.9,11117.6,13950.8,12588.8,5759.6,5825.5,12416.4,3608.6,4980.6,13433.3,11907.8,4843.3,13428.2,6074.7,4864.1,9432.9,5763.1,3393.1,4473.6,11637.0,10757.4,13383.9,10765.5,4357.4,15272.6,15930.6,4644.6,6658.1,7381.7,13317.4,15729.7,10328.6,5993.9,12564.7,4327.2,9846.0,9860.3,13878.0,7599.8,4850.8,15107.2,7797.4,6489.4,13375.9,10661.7,5249.2,3931.4,3322.7,9208.5,8677.3,5945.4,7866.7,9873.1,13337.9,9139.6,3335.1,3688.7,0.0,3794.0,13072.6,5211.3,7971.1,8915.9,5280.9,5796.9,12032.3,5988.7,14314.1,5448.5,5268.8,14638.3,10533.2,11675.4,11386.7,10819.0,4213.4,12606.7,8711.1,4767.5,4721.1,4882.2,4771.0,7641.6,12176.4,9171.6,10611.2,12687.5,15780.3,6844.7,12667.3,13883.7,4045.5,5598.5,7084.7,8562.3,3131.0,13270.4,3269.5,9789.5,6188.8,9546.7,3716.1,3404.0,8800.8,8615.8,14716.2,5324.0,4597.8,13075.4,13449.9,4587.3,9842.2,10625.5,11193.5
Saint Vincent and the Grenadines,12529.8,8361.4,6703.1,12366.4,6829.0,9143.3,610.1,10615.9,454.4,5694.8,10435.3,944.0,17935.7,7893.4,10633.8,2153.9,11494.7,14918.3,190.5,8805.5,7194.0,2959.4,6943.0,2170.6,14592.1,3247.6,8139.6,10150.8,9613.9,3182.4,14850.6,700.7,18018.6,8781.4,6474.1,15422.2,10232.0,16805.1,8069.3,6139.2,4026.8,2182.0,9015.1,8588.3,5492.8,14388.1,18588.0,17661.3,1706.1,11929.1,11397.0,2477.2,6125.0,7940.2,1990.0,848.7,9613.6,7967.5,9365.8,7630.8,11192.1,269.1,1143.5,2483.7,9576.1,2990.2,7976.4,10798.9,8570.8,10919.4,11048.9,7178.7,6920.7,13510.9,8586.9,6944.3,1344.6,10253.2,13984.5,8184.6,4976.3,9792.6,10217.3,7621.4,6607.6,6123.0,8523.2,6643.6,86.9,451.7,15918.5,3134.5,6675.2,5630.3,5008.7,935.1,1350.2,14044.3,2704.5,16058.7,8268.0,6603.3,14302.9,18559.6,11480.4,10579.3,6451.1,6711.1,9851.1,7724.8,1807.6,14188.7,6699.5,9992.4,11541.0,11015.7,11993.3,8409.4,11068.0,12505.8,15966.4,8559.3,9864.6,10671.8,5727.4,8253.0,7514.4,8527.0,7298.1,16072.1,12360.7,10935.2,17366.4,14696.5,6153.0,7892.4,13818.5,185.5,5413.1,13492.5,12085.7,4501.4,15844.9,8932.5,7314.2,13213.0,8283.6,427.0,5889.8,11176.5,9552.2,14541.7,14114.1,7283.3,14978.2,13776.1,2594.8,7428.7,7635.4,12408.8,14653.6,14031.7,8488.5,15564.0,7652.0,12180.4,12882.9,17149.2,9861.2,2187.3,17169.5,4041.4,2883.9,17124.1,8302.3,8227.3,5949.6,811.7,11569.4,8626.3,8696.2,11660.5,10191.9,13287.5,6922.3,509.9,107.7,3794.0,0.0,12568.8,7720.4,7618.4,11046.6,5059.5,8405.6,13036.6,5430.8,17736.2,8276.0,7924.8,15501.1,11772.5,10196.7,7826.0,14510.2,6348.7,15241.4,9860.3,1157.5,8480.0,8205.9,7410.2,10113.9,15938.9,12453.8,10842.2,16272.4,19136.1,6794.7,12455.4,12986.1,253.7,7456.7,9668.3,11613.7,1474.4,13555.1,707.3,10371.8,9120.5,11900.8,6821.8,4340.1,5070.0,11830.7,14830.5,7715.4,929.9,16803.6,13110.0,5230.6,11683.7,10248.4,10524.7
Samoa,13631.8,16746.0,18300.4,220.5,16757.2,17036.1,12466.9,10112.0,12583.2,10618.7,15373.8,11632.2,5783.8,16210.9,15177.8,11117.9,15378.3,11374.6,12759.2,15237.1,15917.0,9801.0,19240.0,12438.8,11435.2,11496.8,16535.1,15617.3,12437.4,12748.4,12624.5,12305.5,8327.9,16380.5,18995.4,10773.1,16941.2,9596.3,19155.1,9835.0,16595.6,10676.1,18396.1,18852.1,10058.8,10341.7,8913.0,9808.8,10980.2,15146.8,1547.6,10096.0,18407.4,16462.4,11006.0,11722.9,16531.3,15946.5,17522.4,15285.7,16265.7,12602.2,11734.7,10393.5,17237.4,9663.0,18640.7,16596.8,14828.7,14876.9,16445.4,10299.0,14531.8,963.2,14471.3,16365.5,13252.8,2469.4,10804.0,18344.0,17525.1,16695.2,15368.1,15848.8,18858.5,17200.0,16887.6,12759.8,12521.4,12553.6,5624.7,9581.7,15931.1,18072.5,17521.7,12648.8,11518.6,10343.8,9979.1,8982.5,16147.6,13961.9,12489.4,8264.6,14948.3,15812.9,15382.5,15384.4,16667.3,16856.2,10981.0,7599.4,15967.4,16574.3,13426.1,16388.6,1207.3,16574.3,15607.9,12938.3,10058.7,15014.1,16426.7,14736.9,17967.9,18314.5,16296.7,15206.9,16002.1,9030.6,14435.7,15847.8,9688.1,12769.0,18689.4,17464.7,2957.7,12626.1,17876.0,13410.5,14971.1,8621.6,4745.3,15821.0,16679.2,10668.6,16613.5,12537.0,17499.2,15321.3,15783.8,2734.9,12063.4,15741.2,2493.4,3262.9,10024.5,19577.6,19480.4,632.8,2663.7,8635.4,16642.9,5800.1,14818.7,14884.0,13503.6,6343.0,16586.1,10382.2,4879.4,11718.8,10532.9,7865.0,4827.3,15654.3,16758.6,12098.3,15333.2,18234.6,16096.0,10950.2,17042.5,13544.2,15385.6,12483.8,12618.4,13072.6,12568.8,0.0,16630.4,18496.5,15968.7,17622.0,16427.9,14393.6,17807.2,9412.9,15984.9,16352.2,3056.2,15728.3,14845.1,11367.6,8372.1,16837.6,12065.9,17615.9,12939.0,12857.6,14783.0,16338.5,16125.1,8376.2,13259.3,16303.1,10105.3,6791.5,19065.7,530.7,884.4,12531.6,17768.5,16141.9,14256.9,11619.1,1340.8,12277.3,17014.5,15612.6,15086.7,15284.2,9754.1,11537.8,13778.2,2262.4,16854.3,11858.4,9296.6,546.3,17556.3,15661.2,16315.6,15703.3
San Marino,4824.2,704.6,2011.8,16705.7,894.6,6130.9,7479.1,13254.5,7461.2,11897.8,2715.0,8451.4,14385.9,429.3,2915.8,8112.7,3969.7,7279.4,7564.9,1566.7,946.6,9547.2,3961.7,6644.6,7021.6,10176.0,419.2,7443.1,10934.2,9157.6,8141.5,7590.4,10638.8,1063.8,3762.0,7846.4,5523.8,9252.1,4052.5,7526.7,4623.6,8764.3,4218.4,3213.6,12225.0,7481.2,11066.5,10497.8,9400.5,6951.8,17387.1,9757.6,4397.6,253.1,8399.8,8400.7,2043.1,692.2,5395.1,1386.4,4582.2,7547.4,8007.5,10202.4,2515.3,9842.9,4689.9,4105.1,1843.8,8039.8,4713.1,12656.9,2364.3,16733.7,2181.6,844.8,7766.1,16637.4,11716.3,4957.0,4292.2,2368.9,2506.1,817.1,4198.4,1743.7,949.7,4232.6,7799.7,7487.7,12033.4,9788.1,1300.7,4331.9,4438.5,8149.4,8158.2,12226.3,9530.1,9193.3,655.9,3041.7,6585.9,10988.9,3786.1,2946.4,1842.1,1681.1,2430.2,230.2,8615.7,9583.5,1259.6,2562.8,4156.2,5485.7,15507.7,701.2,3492.3,5001.0,8507.6,1672.6,2307.0,8301.5,4673.2,2000.3,423.9,1493.2,811.1,9167.2,7778.7,6710.4,9649.7,7453.6,3306.9,903.7,13959.3,7576.5,3338.1,8472.5,7107.4,10030.2,12935.4,1295.6,406.2,6731.3,577.3,7515.8,2176.2,7320.5,7432.9,14575.4,6467.1,1054.7,16454.8,18539.1,9630.8,2948.6,3880.4,17235.8,17286.6,8637.3,802.5,11710.1,1858.5,4697.4,5164.0,11886.6,2391.0,9615.7,13728.2,10374.1,10511.8,10515.0,15814.6,1017.0,1789.2,7760.7,4052.8,4904.1,1010.9,5982.1,5370.6,8436.4,7880.6,7518.8,7627.0,5211.3,7720.4,16630.4,0.0,4881.4,3708.2,4144.0,685.6,6892.5,4580.4,10016.4,765.7,316.6,15099.7,5417.8,8318.3,11850.3,9020.4,1390.5,7673.4,3840.4,7993.9,3778.7,1848.3,460.2,2487.6,9580.8,4846.3,6010.9,8687.2,12549.9,4073.7,16105.9,17383.6,7886.9,1144.5,1975.3,3919.9,7921.7,15677.9,7617.1,5107.6,1522.2,4397.1,1705.0,8488.2,10932.4,4211.8,16032.2,226.6,8640.6,9395.4,16537.7,3178.4,4633.3,6510.4,7175.9
